illuminance,smoke,size,distance,firm,power,band,quality,speed,hazard
177,7.857536392325229,12.889819402629117,7.51863391285643,No,30,24.656995991807843,139.19486351232302,58,1
194,20.555447320714666,2.319303734418614,11.998795711954415,Yes,49,17.390707117995596,52.039662456346974,39,1
191,12.891941429844763,14.610334337813274,19.682290798589797,No,50,40.99894273438866,6.748100899074831,23,0
159,4.195679644051209,10.267358314752848,37.619203318863036,No,33,37.046747491122844,133.93448158737021,29,0
170,16.257972894559085,10.942069802775066,31.647252608720315,Yes,68,24.173776317036292,52.24129835139558,59,1
191,15.005329421734132,10.940565390730585,29.463159977110934,Yes,25,21.08452329462974,78.42833951012128,45,1
212,22.443290796076695,1.113284492521175,35.29999451107759,Yes,22,44.325769587687745,82.2801582827006,18,0
190,13.031889251091897,4.014193033147414,8.40561070911435,Yes,42,39.25498724561109,80.09101834317362,16,0
155,24.230244350578584,13.33872689518772,25.051599291792158,No,72,46.51703358348512,1.8927121915105833,17,1
186,6.719265114639529,2.705740798790866,30.67255269473877,Yes,68,37.28626952771542,127.0817402987393,58,1
195,30.332230614230237,1.788602112169762,26.708801939868415,No,17,36.12755482971844,142.25928383394535,20,0
108,27.245752297285566,12.726025925242437,25.90558799928607,Yes,69,38.11386748266605,117.69714783051936,47,1
172,21.48283822485323,4.44302128565411,27.1156429815724,Yes,15,28.980211957775577,27.015894882991823,45,0
119,4.881724315061856,7.354945385675986,9.45764479965667,Yes,41,42.78069876533856,14.172235561668986,63,1
121,17.78496203652148,6.439107872198242,34.2658828774061,No,39,35.25828394890028,104.82193369212266,51,0
208,9.757276168249113,10.077043957928957,14.62308604067048,No,22,16.112886679265014,40.732243858603404,23,0
176,16.196551381218,13.640171896008491,10.109387673154902,Yes,46,44.85479628732522,6.631710080168615,15,1
204,13.257039673493505,10.341412032956757,9.907728997539987,No,36,37.64880510561069,142.59964990753318,15,0
203,5.990505037598974,1.3186751246992257,36.2704033907801,Yes,50,32.35293539024828,40.67952168779038,37,0
145,30.918958000374325,12.303897266040243,24.97079657739632,No,22,41.76840238201546,124.49571353484917,35,1
126,25.334820605180038,5.762163868170903,17.70179516498667,Yes,57,39.63260773402537,111.1940711240109,27,1
174,12.632149737608236,3.9233984754214424,23.60785487789886,Yes,53,14.981198044106835,9.024040878531562,48,1
200,15.415319587693515,2.23523718869888,28.37228556519596,No,63,42.88813880441548,132.14209822067943,23,0
119,29.10439434236183,1.6764753216186317,9.715452814642568,Yes,21,35.836594834837086,146.35750088506148,26,0
202,25.85009241582211,14.267311949791905,17.179854007730427,Yes,62,32.01097385739577,97.01395503324008,19,1
151,17.26710322090513,2.271851424964227,29.347685927114583,Yes,28,41.442979592160754,101.7679246949149,20,0
148,16.63854603274338,8.551807484611446,10.496512608450773,Yes,53,38.374604523197625,72.7893999564436,21,0
158,25.12847927544099,15.149102428876027,11.245983471263058,Yes,61,25.72953370934335,14.021575757581788,29,1
163,20.50141020504326,11.000692928342422,16.34073323047432,No,60,19.52703728848858,111.84211114660651,48,1
164,26.190772861584726,7.873321225910617,20.5738439504914,Yes,54,38.441738154279335,0.2677599351123859,25,1
190,9.248073058924824,5.546019486641631,26.782869624122476,Yes,61,36.23108843068393,89.16508088966614,15,0
143,23.57574747013357,3.826610089361051,38.71571105906694,No,16,40.72227204847398,7.403871148442945,25,0
157,15.058660219784725,12.885090684120485,33.60270825254312,Yes,71,26.620667907497413,29.475944385355128,44,1
181,26.299797598103286,6.375075608422069,19.502981991710556,No,57,31.861659221367997,38.45988734071028,34,1
160,8.148998023357178,5.21809600565533,35.04266550527037,Yes,66,28.57352170578799,95.26136394647143,52,1
152,22.105484187711383,1.7020671989826852,12.844528921254728,No,30,18.343325802359896,42.52613416279027,28,0
123,25.960099127381756,5.573662526404613,26.499223361059208,No,57,31.153401326102966,34.140146463526285,20,0
211,19.19013726809208,9.387907055898477,11.129075950526701,Yes,74,28.591817573441915,136.4663925597381,62,1
160,12.489162091935773,12.403954747763757,23.41796015081642,Yes,50,32.547691837521555,59.89228298685565,37,1
181,14.019021947226708,8.485550770595113,18.299908291552335,Yes,76,27.718062429827704,94.66380725778254,39,1
205,1.5533825080585053,6.276085648107443,20.760920317527194,No,31,19.414887364774547,42.61212825029251,41,0
200,24.2004714107515,13.039295506836611,34.91477904860449,Yes,34,32.04131469724557,34.766892284424046,30,1
168,5.210787532294512,13.799998677639227,9.886490962060789,Yes,23,24.386806587444738,113.47718604670554,47,1
126,28.36567449598737,4.606898571495424,21.80112051543299,Yes,33,36.87607080823889,61.11736392192462,22,0
118,27.673136017755663,2.5325278512847635,16.671196130393476,No,74,26.494972129814116,32.29696813467705,24,0
108,28.502263294684532,11.554846852598494,22.17681352001634,Yes,52,24.73133271806031,7.985062730808561,60,1
131,8.85408380981472,1.9179419070740842,22.020682831240094,Yes,38,36.80959884530253,2.05582708418205,63,1
127,4.1844405904455835,15.050893344913874,24.657377950277727,No,70,43.91327724460068,136.02526877283864,58,1
120,2.000552363905965,12.053679883425325,9.906595248170092,Yes,16,24.084002358690967,72.93532694740652,36,0
128,17.95768970839236,3.253515290088881,23.888666995801692,No,19,34.52148177012393,64.32512772087765,38,0
113,17.07116095736402,8.296897847256382,9.075173172395768,Yes,23,21.63027634927703,101.77591947783553,34,0
158,12.880728913082715,2.532314145747983,33.82319135178985,No,47,41.58826140119523,88.82765051838246,23,0
210,10.497383792975372,2.957264236031813,23.96105397313807,Yes,59,38.15131961614526,54.30607726753447,47,1
212,28.70814287910775,14.54038803315006,25.097730197557723,No,30,45.05377028754948,106.06151105731875,23,1
168,13.218773726080633,1.991209829689323,34.030041395312175,No,59,35.988881196831564,78.75043990175888,22,0
167,21.705709996703526,14.681441651891877,34.43606333290343,No,72,34.55063780890823,46.009200146141495,18,1
103,17.10158420398354,7.728140550135539,36.11515967491013,No,16,43.10129233214579,134.3121239029711,63,0
216,8.384355347017062,3.4301413552497304,10.831420126286282,Yes,31,38.84527005702419,3.5817383870579342,43,0
183,12.956276788640972,2.447395641445204,10.91797667474613,Yes,60,28.482525103763916,136.5353108792367,19,0
112,8.757566045272783,5.57360388609024,8.796031479529834,Yes,62,15.393561867028083,39.8321769588519,15,0
212,17.70825151029567,10.949011870671155,27.750877691012747,Yes,75,20.37907391066679,99.5309174949807,61,1
140,21.120961765420237,4.97418837986773,31.713678191894317,Yes,46,17.058891808272662,111.24874510203806,15,0
158,20.188404092571464,15.007253326978534,13.62378580396879,No,77,37.14932363912541,32.16175737361708,30,1
115,6.977507925598658,7.104394576257171,14.646347002872893,No,27,44.01763287065708,6.043415762809295,55,0
108,9.483204981613765,5.898201909056192,19.3844246178747,No,36,19.545082091973967,21.55814263289355,59,0
205,3.7308128146728126,1.3286928348019391,29.26077982439537,Yes,73,35.532249876723796,131.6767713069132,57,1
150,4.40549072778661,5.031925811614892,13.633666862752627,No,47,37.1139893990925,64.82662267728104,53,0
149,3.4759525689969477,6.101220972867161,28.30166101002974,No,19,19.219090498192497,49.161115794494535,57,0
204,17.682690835325648,6.335691700492541,13.344821628567768,Yes,46,44.04082708084046,90.45379452743714,45,1
105,28.106321634818723,3.400930381269539,12.092481862781083,Yes,23,45.615848531020475,53.44825361073112,42,1
206,6.484887474631419,9.151779685081197,20.605805192715565,No,65,26.02884557633974,15.402439877811727,44,1
114,22.902455056923298,2.1205501097867385,16.0472193468903,No,64,36.35346511247184,21.792834704502518,16,0
150,3.6710920166094474,10.56144229566758,7.508498516125028,Yes,61,39.77181779360578,138.92566923310739,20,0
210,4.037239854219671,5.272066839771526,36.3596586086444,Yes,37,24.76569254758318,119.87239196161039,46,0
131,6.426206395809258,5.81849677379919,37.5293206174637,Yes,57,37.92811884076563,130.62083439435494,47,1
180,2.6489408431921637,8.970234760267651,11.790020747385036,Yes,51,45.679201932837984,66.36199057705673,42,1
208,19.096702649563024,8.033326953056667,27.844367038625236,No,22,34.50684793540502,123.35062778685919,40,0
161,3.091988508975799,12.456503151962268,16.5146541316767,Yes,23,31.057176351081623,110.08342898407807,63,1
109,30.860251783713633,13.61734311811164,32.850296600613895,Yes,22,31.58177767532629,109.62115843368731,27,1
172,23.346276927958158,1.244386975016386,27.9454475817232,Yes,39,18.380959281962454,126.09851628539417,33,0
125,13.59519814240961,8.431042309530303,31.563171079124707,Yes,24,23.956454365142996,107.08758306806976,43,0
170,7.270868823107032,7.553103787821298,41.324567452324445,No,39,43.01385655110457,15.522098305121958,35,0
157,7.549572865649393,0.983006836631176,22.25600533996998,Yes,40,29.863616952365128,92.56933004552909,62,0
169,10.173355130347481,8.346488923915885,21.328424682932734,Yes,36,32.93844562306022,37.278260643508766,42,1
179,12.290180658672174,4.945168263513818,35.04265761307998,No,46,24.400808772608045,139.10103055723582,49,0
106,22.546570215178924,4.395309777069407,14.82145567135251,No,15,21.93303323620744,87.00541389744788,30,0
192,20.209794955165517,10.650934131971411,38.48947755167893,No,42,28.230465336636833,143.31627995353688,20,0
181,9.860203177150167,4.745486697033125,37.87352398138388,Yes,74,25.270872407833757,103.14200059781383,53,1
139,30.71173353058836,3.392012087302601,36.78799349973104,Yes,54,34.07616714569713,88.49476435977795,61,1
200,12.977659766384262,9.16667247477516,8.700052761975277,Yes,31,29.17841609532718,70.00180482546477,34,0
174,23.110862328952756,2.653843581238303,10.300394302515627,Yes,30,31.687632813501587,70.33634269741202,43,1
215,21.747603247139732,15.262102274261043,18.22407723545121,No,59,17.259950466700523,87.74057570406384,62,1
124,8.90988388587808,2.9050161596945596,40.608219993335155,No,73,39.2724845204659,7.803322539863254,15,0
106,17.886219274334596,5.476257647320427,28.707731428150815,No,46,37.978207514839205,19.782056008612035,20,0
209,15.016124728885567,4.892517534278225,20.813550598086046,No,32,29.35018742616999,42.40934810569603,32,0
138,9.75694081507931,4.155336418247902,29.361314743133413,Yes,77,26.05468874632805,77.45481179618488,25,0
211,12.915070838299586,11.484034394172188,33.78304058984736,Yes,63,19.303554508141318,85.13901609971857,21,1
120,30.71959778118179,5.6380285874894955,37.55377389646327,Yes,14,45.30598551113279,48.096423547238416,23,0
190,3.7370098382371366,1.0269310586065732,40.26021691265549,No,29,30.874526433993324,101.00651350544136,54,0
206,2.983325714294878,7.309848710810121,39.91247458184317,No,18,18.996073933006866,47.97367562889553,16,0
209,0.3421933906427392,2.8030769093983237,19.13651183862013,Yes,66,39.16044468954668,64.82942175349278,36,0
168,31.099711217485233,7.63501156501518,28.468264675588415,No,32,36.386708797999134,89.28178248728834,51,1
188,8.4872157273554,3.4090971442092397,20.860063883041278,Yes,31,15.804362849476243,29.027987821857135,22,0
104,16.225289908913208,10.47117959570973,18.843260448798688,Yes,41,38.23732612066071,26.404389640148995,58,1
119,17.110760234695253,12.781566694340585,30.965202200666923,Yes,70,19.14864428035336,15.916917425569737,54,1
134,15.548435457328912,13.523932477411313,17.73231581730237,No,34,19.159036834160844,62.87825131600344,21,0
173,29.65463412922725,4.225334152769184,8.35399208228774,Yes,56,19.04113898925602,79.19356502132955,59,1
127,14.751409847578582,5.529115241980939,26.963540347495886,No,16,41.892735212810834,145.83279694540332,53,0
120,15.67393057914322,14.54146244097715,9.032204348136034,Yes,49,40.23238814697248,99.95509041113489,35,1
208,9.849302057508345,5.6572506644444776,22.325495388552746,Yes,44,37.1018774007548,21.85638244982627,25,0
175,18.331734564646702,13.079286921998639,10.833023251182507,Yes,34,41.39988481555321,18.158789305315874,62,1
126,9.630733478400904,8.167123439429169,27.010271625479575,Yes,41,20.59093609896489,60.808806667383045,54,1
116,19.04147825446221,7.87923059357972,34.85989714965262,Yes,21,18.19221825414343,89.60703486056933,43,1
160,25.420078758007367,1.8719124776622376,23.798335890552295,No,46,20.477177034033637,144.1532753634405,36,0
162,10.817703067004357,11.972044764223192,30.221418795998886,No,20,40.613200434921424,119.83275619804104,15,0
103,5.221029810868799,9.28079675471219,33.80386239001999,Yes,50,43.828152512003285,126.87565295256478,15,0
210,30.799253854814275,3.1539911409188712,39.758371463574804,No,76,34.905188275603436,69.69864184428393,41,1
200,21.657570651844768,13.255919469070761,17.977338644229896,No,72,37.98975887999602,95.7429891483923,60,1
215,29.479393211869724,6.9295363311107,17.860295054406784,No,49,30.707563628643438,17.19800780192731,32,1
131,30.2019736774558,7.4958351145650095,12.09271423514739,Yes,58,34.702575563288335,72.7435594047945,20,1
140,4.728468946207464,9.50926948867057,12.527883228814199,No,42,35.770995471097294,17.973910952053497,36,0
156,11.962531077345213,11.312029520527084,42.01355966581503,No,57,36.63781778855635,58.239644365871676,22,0
202,28.721334446815654,11.300773462767609,10.408906045813051,No,49,31.49813121439514,119.94435983590198,41,1
201,30.192347688774444,15.25854831055347,7.46776754010867,Yes,50,42.03343628656238,146.48985352019778,37,1
114,6.817213016242664,14.57039722443253,12.400519710566664,Yes,58,32.55428528644604,72.74379974307239,58,1
192,25.664169520565814,2.2120989082005607,11.746368704253445,Yes,40,24.59926765166331,3.225665210862944,28,0
141,27.156874673250968,2.49866709547895,8.374127954730003,No,21,31.174326073018403,46.166947774861804,27,0
140,21.886493079806133,5.716722581516013,29.198267261056365,Yes,18,18.76725604592791,96.20489370490584,16,0
187,4.0140339141619465,11.563913721212835,26.923959018351297,No,66,20.62657482479994,92.68280639193425,58,1
200,11.465678784646565,4.117870183959102,31.6905719498427,Yes,32,29.870708903357862,36.049974172095766,58,1
149,11.536363304510077,1.2116352841782956,18.480526921659465,Yes,77,22.81413373428486,8.799656361692158,40,1
136,4.680351331132862,5.6587833448929725,29.47750278801375,No,50,35.303411247552404,119.22285448568965,44,0
182,17.139542848359948,1.5206347463508567,25.864830913226967,No,31,19.91807733474303,86.29043712246387,31,0
104,11.083779706670832,2.642677562735713,23.670385764161942,Yes,67,27.732849226626712,63.20911616026115,32,0
141,5.2643101309541604,13.027840342577987,39.72729882260324,Yes,61,40.847435976556994,36.89533967350516,34,1
161,22.731666178079166,5.959814008294643,7.833715993100499,No,39,34.17238871944882,7.574007413144834,23,0
119,13.199225862512643,11.192872222010692,32.00530406423839,No,15,21.89899013107815,90.7088169659558,58,0
217,4.5290908135577315,14.409324738437414,29.051781972254673,No,33,42.90520463803092,143.4231108020456,44,0
121,22.046704468352,12.481035648677489,23.969131195172203,Yes,40,27.871460541848357,63.70638537875559,34,1
118,26.492404503126316,1.8356618750883316,27.968114240254806,Yes,48,46.127125405482225,16.45884056070138,36,1
177,26.607522779854296,11.638137246533976,36.2097101383957,Yes,36,20.078518455103843,38.008157516842864,44,1
201,6.706297233997827,3.1249791305796966,27.93556327802139,No,35,39.650321227299074,96.37050711796026,26,0
174,22.060283879972364,3.6075988601769717,41.4440433420713,No,60,34.364668458166875,106.50704510850305,35,0
126,10.955060195796655,11.242415381479942,8.215993507945468,No,31,20.837966789809215,80.71550864952013,16,0
207,14.425676010581888,14.611850952514713,34.99760936921292,Yes,24,22.756915455091296,18.201581103861354,58,1
169,24.649412333159603,3.0426490116781615,8.041877977347921,Yes,71,23.77275718620654,14.313800631948517,26,1
204,1.9857084201151443,11.585604893460166,17.775443604397452,Yes,32,39.57144838320593,48.107656187754024,28,0
176,20.70953942591414,8.406513235246628,29.142088880956003,No,35,27.950021305620783,121.92368511692091,60,1
102,22.422418007856415,14.334469858480242,22.578201147926084,No,23,30.432160972998282,72.27139565704545,38,1
116,21.973104943915885,2.48749949576803,29.747146451645314,No,36,15.73687936758437,90.09560202347757,15,0
105,25.27122246984845,13.551533839294974,23.65908624400091,Yes,51,25.67292284469214,118.2437096881348,57,1
177,10.46839863179182,10.149272989817224,6.88262797243598,Yes,25,20.16554171052279,18.546613278057716,33,0
204,11.239688164477734,3.3436252372032196,18.57014668162644,No,43,38.05640612468134,31.786256047308274,52,0
199,30.414355398807366,9.984275996158932,16.34557895664225,No,17,42.38790974731717,66.54833791222426,60,1
160,9.20736309152577,7.652699474097515,37.0479973659729,Yes,76,39.7395564395598,47.36514810502542,33,1
149,19.687073950428378,13.319584995709402,11.79427703633726,Yes,21,20.05872623318524,4.455598332002211,31,1
134,26.992643216348462,13.342088091345353,32.348888029251356,Yes,30,38.277198239389556,38.26415711519571,37,1
171,6.038775957841586,8.892604064764233,13.9703117366282,Yes,60,37.51226753422678,35.48880101098359,22,0
145,23.523938402481264,6.034283478786129,36.70741214317763,Yes,70,31.886301481736847,22.907936480155453,27,1
159,1.4226854408311655,7.823710256541126,21.704123699123173,Yes,33,38.322380911382865,115.11975061041457,51,0
168,30.888684871086816,12.979210650701477,9.38093724063617,No,25,17.966055996594683,126.60970071114488,30,1
128,25.634374759731035,1.3549059687559426,22.586701080800417,No,61,20.26121068668619,97.07851664864411,31,0
192,28.091728800329204,1.0144130926545893,13.161497593121384,No,66,29.27335743348896,79.08666068714493,62,1
202,20.531734001329525,2.3032489504509233,27.49563603556568,No,43,45.939612848828155,60.52469965484267,59,1
175,17.89391930640711,3.341390419388568,28.931166778647537,No,71,14.906966478943826,126.75382560654147,56,1
146,21.49285795050084,2.867159109996523,36.24375300664854,Yes,24,31.695747477537473,108.37739301572155,54,1
199,13.862248886333628,7.496516402126293,37.29312720710704,No,55,16.1005346893044,57.08126989957485,59,1
116,2.648390850699026,12.269433994500218,13.74216730290745,Yes,44,35.144698083074374,69.87486128696482,37,0
136,8.249140027371682,6.958459891648452,16.04848035679941,No,77,17.825292257153123,97.7799407509909,38,0
108,0.4257371318590029,6.209941775596128,40.9118037783859,No,23,17.32150011248294,58.135866635663,25,0
157,23.485380992654207,2.5974554593913597,11.34421269921965,No,54,36.82957514179373,101.8778144710962,60,1
149,16.464721356992268,8.529195003137776,9.711205794951084,No,26,23.774405339151926,81.83978421321423,30,0
124,4.775968445681299,13.415565019760372,14.847552421759906,No,20,44.651130535268166,71.60152529891947,34,0
146,9.842450785708488,9.503737483092484,11.864465160381606,Yes,46,41.9690592093456,132.79601984585923,31,0
159,29.414499800218223,12.689004753401532,22.166532987791363,No,37,32.63353830980563,84.88577419668712,25,1
152,19.709580776118738,2.894561798074406,27.599138122555352,No,61,27.91370780438384,92.00133195067468,62,1
175,16.685190345461773,6.756718581500394,27.668571326792723,No,20,18.76647748466473,13.89563076833305,21,0
115,14.726514332191549,11.20662257559678,11.060812090782687,Yes,22,42.41026411100131,141.53900321225416,26,0
163,22.640956781454825,9.614328069398288,24.917868131534824,No,38,45.651029725672345,4.04069559114477,23,0
162,8.598583355731925,14.081889964427907,13.513596593915285,Yes,67,21.02744352717886,9.546560407739285,41,1
181,6.790391962767159,12.59602481241105,33.23088227300489,No,19,19.089986718071742,48.89419367900018,28,0
135,7.831630139098804,14.074271487847486,30.775542521743297,Yes,27,28.199726062471917,53.05790507063809,22,0
102,13.275377846980797,4.3977729783683035,10.201657416208281,Yes,57,22.646664290881855,9.673799123269664,55,1
209,8.868388737429123,2.0380923359768754,8.684392719475614,No,53,45.45270708094962,11.531381402757589,36,0
182,16.01748144729457,8.107292922481466,9.205008497651413,No,46,22.179545311283693,102.57269654076465,32,0
131,1.5994930499336688,6.493087216520021,33.63695839131416,Yes,48,28.680680223065238,85.91632683995834,15,0
103,17.885535003932578,10.18347954487815,18.719610924253267,No,28,39.509266154291566,89.82406663933381,52,1
142,26.422948906376888,13.29662095486253,23.494510964230535,No,26,20.220940633541986,94.45640067826204,32,1
138,26.8101762305753,13.021448221168203,7.041937565825332,Yes,60,29.94619399299956,92.09640937231266,59,1
174,21.48236720280208,6.1890184360880625,17.419561959241967,Yes,50,33.2878432481036,80.3006624076822,25,1
187,8.99769809431787,3.9346799648238555,28.442739556310286,No,74,43.01354873080277,71.26932704784814,15,0
103,30.242344520058023,5.224264654461509,34.35987722732398,Yes,45,26.305433337445724,78.58712853163064,44,1
159,30.051962646084558,4.60795861338156,17.085835399244576,Yes,69,41.74720743607875,134.72093577082302,46,1
205,27.19621482214237,9.508057424065765,26.703307092631313,No,19,29.009277392457783,74.88707555524812,40,0
211,26.49749618700814,1.7238944298823966,15.39062936240015,No,64,39.508262894725874,25.291108945226693,49,1
136,10.016366728610468,1.4333471983841248,21.454857717356305,No,42,41.617995630378125,129.12753417621437,60,0
202,3.4363673429505135,8.49249045067293,27.689131023681334,No,31,41.47309976148815,126.43798112530968,54,0
121,5.6713956342035186,2.4371195111392883,8.852595757180154,No,69,38.6822848913788,136.4114512485439,21,0
153,17.34594114721933,13.176895329145086,30.861524947443137,Yes,15,30.710316993833622,71.38580638226664,15,0
161,1.9678305853079594,4.163851725223492,38.27478750776896,No,31,28.450907596380418,29.446907336763495,30,0
188,6.6467718607651225,6.18077615883773,19.023926456903464,No,29,15.434583702961676,115.14225791448706,54,0
166,19.34148192674955,11.943501884517294,18.883209327575642,Yes,56,44.914872577895906,129.14711895202694,54,1
188,5.118018709018233,10.141469546336028,8.278306137762183,Yes,57,20.541695863867407,114.18347267523555,15,0
193,1.8691982188072,12.332393277259515,24.96704571353755,Yes,28,22.302710902943204,12.271170765364378,16,0
191,10.755580491694927,2.830671604787901,19.847056478899937,No,60,16.226725536866088,22.83508656579033,60,1
165,1.0419335726342565,13.035796738608173,19.890837192960745,No,18,39.26726892573508,78.91666945549923,54,0
215,20.50441466147102,9.093609163547747,32.57331209679281,No,18,45.0977387013425,7.2513759880375686,23,0
151,14.486136281868571,10.016306910877578,28.541709345499065,No,57,33.29043613901845,65.43519546658169,23,0
208,21.923644748759816,12.681374618751736,29.816692243982814,Yes,65,45.879318339558765,118.4879265950549,55,1
165,20.812729893957528,12.10774445265417,7.43152659666053,No,41,34.53059316528281,108.76232078367553,61,1
207,19.717949394962083,12.434221099877233,36.68681975517213,No,29,18.498663305838136,127.86768137887267,61,1
180,0.7940677503854663,3.968929018756175,10.100153434873505,No,19,35.01859941899788,127.94187888284237,60,0
125,14.43496157005459,2.337219372145297,36.32308440486678,No,33,24.061914266273746,88.92293634225467,24,0
165,13.628655681174699,13.719785467099776,29.616108726076263,No,50,38.30262606295007,19.619333189693965,36,1
186,24.400292590589636,12.630860210846093,27.770366625667542,Yes,59,46.07935217014864,127.30690465420464,47,1
180,15.941682519672062,9.94094524891975,29.17492220265298,No,21,30.086588828497646,0.8744670698010305,44,0
135,17.725561679465812,6.122285142196537,36.49156065901988,No,13,16.151628718405195,103.96993425411875,56,0
160,14.28596873674566,5.445856510620898,39.75316743353827,Yes,44,39.274689491848775,131.8740503477621,24,0
163,5.02157686260841,4.163725212679839,22.131784417041523,Yes,37,46.11795438738587,17.131171999089684,32,0
156,23.39681140248921,5.3904056415601325,30.24519791608656,No,23,32.01703796387956,127.26738030761068,35,0
201,17.03459399509833,10.780915246538282,33.29429129914196,No,26,23.80948624788715,136.50527856021034,30,0
179,1.9054207142339998,11.027696552270665,7.782839009471707,No,52,37.7475619309719,13.62371404766151,48,0
125,28.433171845238046,12.006762078193724,26.61981717377767,Yes,61,32.83473837679729,133.41471968504706,61,1
200,20.86306807030998,7.685306662877753,33.19973922149328,Yes,66,32.655801633380435,65.85888247564225,32,1
204,12.8930579982797,3.358276867461595,27.184350507846304,Yes,20,44.90981645849924,77.52914776182197,30,0
145,12.744800879925469,15.326671414757328,39.1891340054818,Yes,53,16.574375109402965,34.848866519726336,55,1
200,20.36024972920654,12.045428258481879,16.8042730029417,No,72,35.297853276454944,108.98213017481514,45,1
174,7.8302960514489515,14.74224426641591,8.523098636799805,Yes,71,38.581038805756535,82.825729143902,50,1
150,6.272514941129899,7.614620601465145,31.653263983521903,Yes,39,34.16771578376759,91.24278530461494,20,0
105,19.09211930818939,4.507916363480428,37.58630047482917,Yes,31,27.507832461388773,111.37487566558465,53,1
125,17.47918826358266,7.068117155997291,23.995609985822533,No,67,34.085617363313766,143.07136547850774,48,1
206,6.942390191838266,1.0431920405005233,28.97038678742878,No,67,35.50870624399899,91.91301001495866,58,0
107,7.178186576261291,12.339275919630339,42.138159200606154,Yes,61,34.294350083076964,105.54480425575127,47,1
156,12.621904725366983,5.702953617964926,8.463630455185168,Yes,65,25.91611629172811,60.37587521908791,21,0
205,3.8439932680547795,4.2617046263339375,37.321525542810356,No,75,42.21388784120393,50.97108399923173,42,0
140,18.197737776153666,14.07247414244132,34.63481133163294,No,18,32.286357401648345,28.136017112876434,62,1
152,13.897979228317222,6.768415218292661,19.652720645466424,No,66,41.90187084247545,129.7464241606893,58,1
213,15.456953409984479,7.759253549054348,8.580480222128648,No,38,42.371019806078095,74.5863968105774,21,0
194,28.413303904941365,5.044632710037023,21.845159542859456,No,19,31.16721115710555,104.52351964529299,51,0
129,14.387052172226868,6.051020353125212,26.522845483732866,Yes,40,40.463576157327225,101.34939318938255,62,1
122,6.8594172311894965,3.68769605192099,29.402243321547097,No,61,42.57421642357349,12.950557229669974,48,0
122,19.977473229831887,8.579411402537696,14.84120877708155,Yes,55,39.9354322847209,117.73489538592791,59,1
155,16.769752813053273,7.9943035600961405,35.12331947170339,No,33,46.00483206684768,0.1893594778370373,55,1
119,30.904267671948965,8.688732445545133,42.40642218085648,Yes,73,45.42815201790286,117.8850567937413,27,1
181,24.48888452029139,2.6599517243208473,21.828883345680794,No,45,44.30664904603161,43.40564970360183,26,0
192,11.87551149852932,3.775679216342631,40.05896411550618,No,57,27.819794859835874,18.245197551981548,15,0
200,9.299598991957511,12.11630271956753,35.25907341433301,Yes,38,37.2926736850274,59.168847612816336,21,0
184,16.192507823418904,14.252860337363112,34.661720542674566,No,73,37.15233064779997,141.28789481795073,33,1
208,6.158853520510233,14.081849638157186,31.890739959987286,Yes,52,24.94925184893323,137.88222680606378,53,1
202,1.009937423767761,9.624836128580363,34.658298287015015,No,18,38.78446266112364,78.5599148566204,31,0
154,11.349364063327862,1.5306741830344723,12.578099775957318,Yes,70,35.207448055829495,101.7249923464693,17,0
201,27.92320858958642,12.261427503930832,26.9850139773269,Yes,25,29.274133469570128,110.59382937387934,58,1
181,27.617133058425534,7.462576234522324,20.105206281491096,Yes,32,24.178277090228402,135.2960195093828,25,1
136,22.8001461639957,11.146676715641219,13.359186741388655,Yes,40,36.72348749447693,112.37554665621718,58,1
163,2.196142591824233,5.5294233332210485,18.204473510473413,No,72,37.23378032262019,95.7840851006568,20,0
196,5.9015469986129085,11.34236442901422,12.662542549854926,Yes,20,31.529550642183263,79.82790970038339,39,0
113,14.097321638637451,3.4002983317707223,27.24267527726488,No,68,39.57751130917157,56.18737219964955,53,1
145,25.529136363750755,12.92364263691446,20.190755909772484,No,76,16.847721970994986,112.42668787488007,41,1
114,18.079539508211855,13.062182272803192,39.888889943055574,Yes,69,28.1937517545493,12.110271336336966,27,1
189,16.615273068564232,6.9773378383465285,17.730162346082018,No,43,25.16963206628055,66.3842146490114,46,0
200,9.244134551231884,7.568114988615974,21.100156695327016,Yes,47,41.019904243726174,93.00704508479393,56,1
143,17.30006659797344,15.182079921911654,31.1717720622516,Yes,43,14.804632599504645,14.931484645566124,39,1
156,21.72267211555358,13.366633521957052,33.88330563132419,No,35,25.770519790787503,72.09248310742215,57,1
186,20.159496881670833,3.0234567037391433,26.574128200803763,No,60,41.55441809712998,127.1479978052537,19,0
150,5.4421489602383994,10.339327142438712,31.44154273526462,No,53,25.69958421185853,36.89355478297172,60,1
133,1.9464223184081089,13.536121887410287,27.171977981263808,Yes,33,19.128933608538677,27.9840412881081,29,0
150,20.73928184853532,2.2139672615570056,11.622126447599229,No,70,36.072814348218174,75.42321243107574,26,0
212,24.80269008379951,6.736568271790416,27.985355712124694,Yes,36,17.641397089429073,130.35521252807447,53,1
141,28.45814157270221,14.61224370918044,40.565133066322296,No,52,41.28049975708815,82.18355267369445,27,1
130,10.427517081206162,3.4587428834030214,8.036206092946065,No,72,22.312174759786515,118.35643495548055,56,1
202,0.8360270048286174,1.9451028070522831,14.530562167986215,Yes,24,24.42652806341905,46.04525463086026,48,0
125,30.369092093186385,15.194395536586338,38.929860413043464,No,63,36.717256023162605,135.58897193544337,35,1
